Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1814.04,2.504412129698465e-09,2.3938459744953496e-07,2.676571043527046e-08,0.19547590420580316,0.028162360805717147,21.188774970430885,-0.3802265352354413,0.06178594782387273,0.04897784743287914,0.11076379519834473
1814.05,2.9651049147047223e-09,2.3148319375633962e-07,2.131405436016978e-08,0.19563880611197837,0.02548380959891278,22.03579615225681,-0.3803269003743159,0.06174707384107678,0.04688951508154377,0.10863658896233434
1814.06,3.031457168215502e-09,2.174459696096402e-07,1.4785653699413831e-08,0.19515293258090322,0.02291931559302758,23.162776357656597,-0.3805584346368655,0.059883617948552424,0.04431781767652805,0.1042014356491394
1814.07,2.6606514304361544e-09,2.1036573977890926e-07,1.1411500988363138e-08,0.1990410155872405,0.021844066612259457,24.612298280846574,-0.3806147862308313,0.05761299125429058,0.042952948411172635,0.10056593963517158
1814.08,2.2538589443976343e-09,2.032617066120152e-07,1.0747210753889658e-08,0.2024730316269082,0.021638923226563682,25.780282730638728,-0.380652568753404,0.05646425607549304,0.04251703386685272,0.09898129001662535
1814.09,1.970809332019715e-09,1.8833814429711933e-07,9.747210734710147e-09,0.20262843373907904,0.02135383484876549,26.159298552159868,-0.380750433933186,0.05528636163359045,0.040800398634192506,0.09608676020067584
1814.10,1.8649720218446412e-09,1.7054992284934777e-07,8.54168715075403e-09,0.19799988033164395,0.020910440770792273,25.37132274117198,-0.38057627118747345,0.05374804903368221,0.03867798939056045,0.09242603847682017
1814.11,1.7024950188883419e-09,1.6104975876723937e-07,8.090453855013154e-09,0.19030631604575018,0.020470522730389216,23.68570137546536,-0.38033185824372623,0.05217182679640705,0.037292928551156526,0.08946475535765282
1814.12,1.5118050809598502e-09,1.6570951822160933e-07,8.603187820918464e-09,0.1852794348885501,0.020428501392000968,22.441867513742007,-0.3802356820456218,0.05150020813500342,0.03853185993778196,0.09003206805025954
1815.01,1.3967971657453413e-09,1.9655919162624662e-07,1.1311664390561819e-08,0.1855635875517144,0.02101994426441245,21.610894916384293,-0.3804119444578227,0.05211206602939068,0.041750260637281295,0.09386232658437976
1815.02,1.4135957054345607e-09,2.363383788371537e-07,1.6013518794332747e-08,0.19439437010609803,0.02294186249720161,21.132054213545704,-0.38072747181223704,0.054214191070990944,0.04829371619569922,0.10250790744058137
1815.03,1.643540750568999e-09,2.5145415844098906e-07,2.3059700677395617e-08,0.19479090141393945,0.025440790256032582,21.095777054504186,-0.38094605906074525,0.05782352068813822,0.05388263092916239,0.11170615188314573
1815.04,2.096024585300415e-09,2.518276420053973e-07,2.633180237366484e-08,0.19639088967927923,0.027134183707749723,21.371831616055378,-0.3808927979761235,0.061072745175566275,0.051035181393988056,0.1121079265222617
1815.05,2.6069416561903325e-09,2.4851145170950255e-07,2.312119859968829e-08,0.19662693155927058,0.02598459707035697,22.00400406277748,-0.38068293868348807,0.06282203117347987,0.049300457719548586,0.112122488963282
1815.06,2.9520790981714264e-09,2.313692148556652e-07,1.4779759082959183e-08,0.19509731816062756,0.022861499339577977,22.97837241989678,-0.3807268315026053,0.06129777353447835,0.045849148170947776,0.10714692185400075
1815.07,2.844308385071546e-09,2.1767566151177967e-07,1.0327190797626372e-08,0.19732679440947484,0.021197657598385055,24.26406979049811,-0.3807973297551681,0.05843963800845064,0.043540306743246736,0.10197994479461435
1815.08,2.3505946389367063e-09,2.172101879720442e-07,1.0436144141148134e-08,0.20168524564896773,0.021050800645829783,25.404914142951363,-0.3808125044418163,0.056697108765346504,0.04355299690958672,0.10025010572157755
1815.09,1.958012481512904e-09,1.943471199922424e-07,9.30192744821322e-09,0.20230554448510768,0.02079830685072579,25.871301403010392,-0.38085886690080667,0.05595514645550624,0.04196549866667373,0.09792064514330767
1815.10,1.9157056034159243e-09,1.7681756097840954e-07,8.62754401190807e-09,0.19889719960961005,0.02048869759047543,25.122127785258968,-0.3809899238577368,0.05426122144207953,0.039710018348071675,0.09397123975085965
1815.11,1.7685805166989893e-09,1.623337901253944e-07,7.901721981480435e-09,0.19238580148101664,0.020157214637459772,23.83565517970633,-0.3806167980651958,0.05248345488103142,0.037875814101631454,0.09035926912557814
1815.12,1.5904983611261946e-09,1.77170149340102e-07,9.729691207302055e-09,0.18771748586969597,0.020639120304950045,22.285088923398938,-0.3801947966056305,0.052446307443892684,0.04131007100884214,0.09375637851038532
