Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1936,2.4470345748864237e-09,2.251940022817915e-07,1.66219437003827e-08,0.19628577902792466,0.023046775639182573,22.83504198138921,-0.36677439445649856,0.061359776877585266,0.04807377867120841,0.10943355553528933
1937,2.0272958592690494e-09,2.0727267298633448e-07,1.3499340886179119e-08,0.1956192799700853,0.022493790782321818,23.380813567980407,-0.36715997330234423,0.05710279465915074,0.04400862828381533,0.10111142298476218
1938,2.3514746037328678e-09,2.3710018432757544e-07,1.715939211795757e-08,0.19672631877534041,0.023808593149317894,23.196416733945863,-0.36745822874706,0.060461487054528924,0.04822265914087731,0.1086841462067293
1939,2.19853654402738e-09,2.1744686942059636e-07,1.2780296168593182e-08,0.1932466416156227,0.021448884747989307,23.062853784500195,-0.3687633781190353,0.057884554940086104,0.04528940926811182,0.10317396419310502
1940,2.086364895093118e-09,2.1644827404306498e-07,1.4078068644711045e-08,0.1941567363785126,0.02233434463597965,22.86345963259363,-0.37004811515874203,0.05718765812127007,0.04574452748720687,0.10293218565705926
1941,1.9300136484097845e-09,1.9527660436344111e-07,1.1350190876748245e-08,0.19288375629863388,0.021512481779062956,23.25659258935468,-0.37002341125459276,0.05449181341435875,0.041641347003013876,0.09613316045059606
1942,1.983431677568219e-09,2.0371962692377532e-07,1.4522465014730175e-08,0.19744314156611087,0.023625684411768804,23.371596813036692,-0.3706990052074619,0.05605126688684978,0.04428772172488905,0.10033898862416885
1943,2.070343335395349e-09,2.1829813516045035e-07,1.3257283760318781e-08,0.19490748443838576,0.021827917217337827,23.413317615165166,-0.37123974403772037,0.056637270993301604,0.04599862866839217,0.10263589968198512
1944,2.1544929949372553e-09,2.2058187596145625e-07,1.3716187816353141e-08,0.1937004114864075,0.021761862961086783,23.294722742661463,-0.37223008940936636,0.05623786459711708,0.04479010296880656,0.10102796757468395
1945,2.549017557810562e-09,2.3470495612515225e-07,1.7972746080006007e-08,0.197762305676258,0.024074373240399388,23.254071910296574,-0.3725945956357362,0.0609023913014928,0.04755842500904769,0.10846081630703086
1946,2.8053267167441118e-09,2.541484425140799e-07,2.1285431319082162e-08,0.19939967398111466,0.02511954844294045,23.423562845239516,-0.37339605238629653,0.06551653298787898,0.05124012554418706,0.11675665855120897
1947,2.641605818753327e-09,2.4827996589706864e-07,1.8068832266131092e-08,0.19679350958755656,0.02279524324204592,23.06901102065999,-0.3744926972016323,0.06464234020577868,0.050264682613928253,0.11490702288217035
1948,2.477508913926818e-09,2.2953168272818462e-07,1.6400405230894658e-08,0.19627917627545025,0.022825656184841097,23.10976998307565,-0.37566741468695247,0.06324415315750433,0.048787537095591,0.11203169021334214
1949,2.4336962809186614e-09,2.4363848989088046e-07,1.7083098816046635e-08,0.19576150122840671,0.022663866808026498,23.04470468186183,-0.37553070938308003,0.06296336546551039,0.048843893404111154,0.11180725888292892
1950,2.335484872970743e-09,2.2791041634365835e-07,1.376377916949346e-08,0.19375165943967068,0.021283921840065067,23.15964143277847,-0.3768839669803812,0.060203974726705294,0.04555452314985469,0.10575849787230253
1951,2.1231284247894658e-09,2.1586527218062548e-07,1.5220866129487496e-08,0.19642255827676344,0.02303310612744017,23.576857849669484,-0.3779887057252938,0.058660483397902995,0.044699200417785044,0.10335968377393977
1952,2.316249918132135e-09,2.2762419539200136e-07,1.7825898251012524e-08,0.19946030251495006,0.024624576756712174,23.574698273479466,-0.3780165855575695,0.06183228291429766,0.047922401458751235,0.10975468434192619
1953,2.3831396761989884e-09,2.3340326794331553e-07,1.6366702207844942e-08,0.19545849648387723,0.022995503254217935,23.342361989291714,-0.3795586448908277,0.06190908223863245,0.04726168989251405,0.10917077211056093
1954,2.5261939504283443e-09,2.368122286187187e-07,1.741054238787012e-08,0.19558204352701633,0.023066208663388998,23.23733349112818,-0.3810889332589403,0.06263112277581402,0.047875266986426385,0.11050638971997472
1955,2.201647279752571e-09,2.2003330356200573e-07,1.4654404304550747e-08,0.1951349371804946,0.022392689290575394,23.608100124358202,-0.3816646961517159,0.059747927031659244,0.045275725507428706,0.105023652535618
1956,2.580536481597405e-09,2.3734311838383403e-07,2.075633309470193e-08,0.198936365196265,0.025324510137638964,23.322925602932102,-0.3822948849837329,0.0636834645766742,0.04834627511262076,0.11202973966526499
1957,2.32125822318455e-09,2.2057395949729168e-07,1.5507225559727332e-08,0.1961379716187196,0.02260213983916728,23.520922200180678,-0.38328772235945485,0.06083766162037754,0.04600779192171076,0.10684545352641867
1958,2.455753606649172e-09,2.4196056891325306e-07,1.7621577468340572e-08,0.1965103959471428,0.023043600106440743,23.070637630924534,-0.3838209083939084,0.06271150235000959,0.04892173141450772,0.11163323378577851
1959,2.285328735142209e-09,2.2042898326787678e-07,1.4228376721638728e-08,0.19403050138603353,0.021447393343437815,22.979680905956485,-0.38436087694567994,0.060040183901175874,0.04550748768724385,0.10554767163659717
1960,2.1175138832212464e-09,2.2217517713024627e-07,1.3880398940522907e-08,0.19410661133132848,0.02163119756795524,23.273925130132543,-0.3856047486649204,0.05873566630402422,0.04516555744563952,0.10390122373697287
1961,2.1600980687433082e-09,2.1248991678033104e-07,1.4329480020918056e-08,0.1934768237154849,0.022110268717326312,23.483352279271113,-0.38549540980674263,0.058217036673408024,0.04429209315564875,0.10250912983103648
1962,2.144811415368216e-09,2.2828747473438938e-07,1.4214788593453665e-08,0.19630322586297053,0.022133135385468353,23.485166070439274,-0.3852668083060635,0.058927714646701046,0.04640701674224326,0.10533473138917317
1963,2.5003217999848217e-09,2.3791794503010965e-07,1.884555023754185e-08,0.1982649626491132,0.024146485511255672,23.402251951103494,-0.3862757774512257,0.06274660863270372,0.04890437585093668,0.11165098448132094
1964,2.4458944329032875e-09,2.29730814932942e-07,1.6235841937007605e-08,0.19703126056357267,0.02293453308085867,23.467928399972692,-0.38823522252295467,0.06195730754920114,0.047616891014617045,0.10957419858356715
1965,2.8656563052000613e-09,2.494720420780062e-07,2.466502832360466e-08,0.20490528271104733,0.028758655020710445,23.313937430793015,-0.38825444346602883,0.06829301587937255,0.05176799972110178,0.12006101561204342
