Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1901.11,2.135834787127565e-09,1.9835161787571376e-07,1.2288028451270954e-08,0.19126151472451608,0.021218140386391075,23.257954712711907,-0.36049476616732784,0.0587009129337828,0.04299573841578675,0.1016966512545603
1901.12,2.0339568912169637e-09,2.1008339163343395e-07,1.3527906645308463e-08,0.18607994111589407,0.02135381641326033,21.925952000497947,-0.360414412322826,0.05972580291124179,0.04432794240426517,0.10405374521442391
1902.01,2.1536422318986887e-09,2.3395351387224977e-07,1.543143094902977e-08,0.1873651307983584,0.021791869721579163,20.937512251031468,-0.36031959535590724,0.0607781284971026,0.04741861195049732,0.10819674030441247
1902.02,2.2971408610404455e-09,2.5660567180399884e-07,1.7069841521807575e-08,0.18951399170970096,0.022251701840132494,20.68496432297166,-0.36048781011691766,0.06059040629600844,0.05119117395837125,0.11178158031358848
1902.03,2.4286813915384527e-09,2.685499194409777e-07,1.960896972719323e-08,0.19248023543749712,0.023404448322481803,20.706969064552606,-0.3605205332887964,0.06227690423863886,0.05396155567880289,0.11623845978999471
1902.04,2.4868503656892187e-09,2.529779241415193e-07,2.0304227017535935e-08,0.19121989898064382,0.02387914110281816,21.179974649769004,-0.36063306109388193,0.06370196733902629,0.05315483308846316,0.11685680038685595
1902.05,2.722682826075261e-09,2.3685262580217273e-07,1.772873534957742e-08,0.19037100998063708,0.023254153504652566,22.046515808238283,-0.3607478370978325,0.06296488123918896,0.04823510239656665,0.11119998366664054
1902.06,2.7670576621873696e-09,2.1804102069077136e-07,1.2595160357032486e-08,0.19253810953115622,0.021909812182185545,23.31458550480089,-0.36092735035763585,0.06142525367786727,0.04565942089284551,0.10708467474176322
1902.07,2.592147075540492e-09,2.1222443262494373e-07,1.1674178241476381e-08,0.19715880696022178,0.021527744186875614,24.478065924777802,-0.3608409179526242,0.05964943473793364,0.04388596661423612,0.10353540144839565
1902.08,2.2492446630987253e-09,2.1098521623756328e-07,1.2353333753652822e-08,0.201846979557609,0.02193312614468961,25.54617235660719,-0.36086859772492946,0.05861788600072115,0.04359509905944594,0.10221298508496235
1902.09,2.049872502582318e-09,2.0004659018146192e-07,1.1844641239282128e-08,0.20276027978067623,0.02197183614429066,25.968032659133318,-0.361014301075964,0.05788349162512564,0.042218373426114994,0.10010186512628926
1902.10,2.0046749125154587e-09,1.8411932234318293e-07,1.0476424059635424e-08,0.19834902257154777,0.021570325406587515,25.20154901512239,-0.3609243878989667,0.056748222594706105,0.040286348486995964,0.09703457117494829
1902.11,1.919177036512386e-09,1.7833858522902206e-07,1.000239531208714e-08,0.18982859371499447,0.02111248913974026,23.74910703270451,-0.36058819615591814,0.05536831491757587,0.03896890243301141,0.09433721727592907
1902.12,1.746982644666193e-09,1.8211363053868404e-07,1.0198586449230701e-08,0.18363249187170383,0.020969770058145747,22.349564140203565,-0.36035331376166857,0.055056540626081854,0.03961366759158544,0.0946702082063181
1903.01,1.6723376458233822e-09,2.2871262445068135e-07,1.2904014917877735e-08,0.18961744742786762,0.021509268090294267,21.390126492315872,-0.36022801215558187,0.05547060809396924,0.043121108794872576,0.09859171683048591
1903.02,1.7220491812597296e-09,2.7533721212631604e-07,1.843767881846213e-08,0.20274148010871323,0.024076028128742974,20.74533106854346,-0.36029325802831746,0.057600921655170466,0.055543178991238056,0.11314410065269379
1903.03,1.882987513637791e-09,3.0571406799959103e-07,2.890145957188482e-08,0.2064592261460795,0.028985462235253247,20.69074507738575,-0.3604378175174748,0.06207340155419528,0.06564017674256292,0.12771357841720063
1903.04,2.2794484577533247e-09,2.711670609839752e-07,3.280969973783309e-08,0.19907523046269351,0.031121819855536456,20.96840541798093,-0.3605421923202546,0.0676554264177967,0.058541719384173393,0.12619714568377638
1903.05,3.074536064396562e-09,2.4588082925934393e-07,2.1606751451839118e-08,0.19514183851267214,0.026514171487414615,21.93668129397398,-0.36053716317716766,0.0675046685270783,0.05056598349872067,0.11807065209315226
1903.06,3.5481774449321763e-09,2.2716872725051868e-07,1.4898572769993904e-08,0.19337801570873545,0.023395384649162878,22.97933657252407,-0.3605719368394821,0.06495703706087554,0.04753337953704217,0.11249041681322013
1903.07,2.9454326659434094e-09,2.2014652988621744e-07,1.230497610381453e-08,0.1973705789613058,0.022406227963523664,24.50024792261927,-0.36048255526932266,0.06235174976037251,0.04553779351176774,0.10788954323452311
1903.08,2.4392573441742113e-09,2.0918583779729729e-07,1.1637150689734416e-08,0.20102635645998698,0.02229146129189062,25.768485886705587,-0.3604399600130274,0.06049372525292133,0.04424348176725165,0.1047372068650593
1903.09,2.13796501138661e-09,1.9566607165282753e-07,1.1300254085218734e-08,0.20203833363203647,0.022392067140602916,26.028510007038527,-0.36036357607020686,0.059147036234502966,0.04267278587262972,0.10181982215457168
1903.10,1.981776970992639e-09,1.8451573276615765e-07,1.0473668731332864e-08,0.1974404993525753,0.022080571319260382,25.004864949390335,-0.36032472441903535,0.05801007668416869,0.040862800749131414,0.09887287753631445
1903.11,1.8886641570240853e-09,1.7413583633392938e-07,9.816338582826632e-09,0.19112752575481498,0.021688681773514226,23.874267373431174,-0.3599396213057117,0.056630260671833896,0.03935770023640791,0.09598796111807203
1903.12,1.776410977284673e-09,1.7897730886728435e-07,9.760721298470938e-09,0.18669394728006777,0.021430453390808225,22.498851016828535,-0.35939650715529364,0.0552396694751683,0.03941002820954639,0.09464969780028605
1904.01,1.5960499084812262e-09,2.0686680485847202e-07,1.2372740537200432e-08,0.1870404019068487,0.022062722719862586,21.632095093696595,-0.359224656704885,0.05578253033273363,0.043389092122251866,0.09917162252037175
1904.02,1.582255234592801e-09,2.4335264380468286e-07,1.6007522660289377e-08,0.19225510851392327,0.023358069453915237,20.936971884011683,-0.3591249661241045,0.057582871779985834,0.047117247466165996,0.1047001192136262
1904.03,1.8110628390455039e-09,2.846898924955855e-07,2.263453634233406e-08,0.20274323487383475,0.026825817663411678,20.580417626578452,-0.35933122793757394,0.060607574249456224,0.053219916883798415,0.11382749122371724
1904.04,2.175316162787232e-09,2.856249956634016e-07,3.2872708075678144e-08,0.20307507648255146,0.03201430328690894,21.00160624928853,-0.359545374759015,0.06455594402864968,0.055983919567866434,0.12053986372195959
1904.05,2.7538205302010185e-09,2.856197964074061e-07,3.689611160649749e-08,0.20628750651189787,0.034691041562001944,21.82890344000805,-0.35957822943580336,0.06869941267549783,0.05296264871523667,0.1216620613922262
1904.06,3.370036812544182e-09,2.675347246220928e-07,2.8745741713731675e-08,0.20297555187872818,0.03000508032697934,23.11344308210307,-0.35968810504378906,0.0706352755271453,0.05021236728259213,0.12084764279907058
1904.07,3.6494516439520133e-09,2.507674502961852e-07,1.5090818737412436e-08,0.20038949072341308,0.023706956026522983,24.560203652613012,-0.35979657583209196,0.06751610183593378,0.04723148418312712,0.1147475860520402
1904.08,3.2994670614609884e-09,2.4463804902304773e-07,1.3238153488862352e-08,0.2032901413711774,0.022323533899309862,25.698716987617587,-0.3598596053442306,0.06512106275071719,0.04718389257157612,0.11230495538159405
1904.09,2.697520594176008e-09,2.244650737248794e-07,1.2551731646143878e-08,0.20275078991281906,0.022035495273631682,25.871161154015844,-0.3599887462861788,0.06357914086026861,0.04561348496570915,0.10919262588834236
1904.10,2.4891072466522762e-09,2.0375499304890873e-07,1.0844673280846895e-08,0.19844073242358506,0.021346917896231183,24.932708483432997,-0.35979214450971486,0.06149197152896534,0.042857095030520716,0.10434906643956067
1904.11,2.3298349306363193e-09,2.028228405469629e-07,1.1017299063120311e-08,0.19159810711533332,0.020866690128236547,23.59008641341293,-0.35958810047076967,0.060172174689543806,0.0428984185604957,0.10307059326584558
1904.12,2.0626067886709356e-09,2.1557483324300602e-07,1.2478671856976733e-08,0.18767940058915625,0.02098789395978841,22.01781942611099,-0.3594770556050636,0.06118106116230707,0.044943064656599516,0.10612412588097993
